DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2012-01-07T08:17:58.130+00:00,37.443,141.894,57.9,4.6,mb,72,121,,0.77,pde,pde20120107081758130_57,1363392499021
2012-01-07T09:14:37.440+00:00,4.555,96.407,40.0,4.6,mb,33,121,,0.87,pde,pde20120107091437440_40,1363392499031
2012-01-07T09:38:50.770+00:00,-7.143,129.748,103.0,4.2,mb,9,113,,1.06,pde,pde20120107093850770_103,1363392499034
2012-01-07T10:15:45.460+00:00,-18.476,-174.638,85.6,4.8,mb,151,42,,0.93,pde,pde20120107101545460_85,1363392499036
2012-01-07T10:43:06.680+00:00,37.264,141.278,35.0,4.7,mb,162,95,,0.71,pde,pde20120107104306680_35,1363392499055
2012-01-07T11:23:29.300+00:00,-8.207,154.061,35.0,4.3,mb,14,134,,0.46,pde,pde20120107112329300_35,1363392499071
2012-01-07T12:30:25.380+00:00,-7.238,155.867,108.5,4.2,mb,15,97,,0.63,pde,pde20120107123025380_108,1363392499073
2012-01-07T12:31:01.190+00:00,38.146,141.684,71.1,4.4,mb,31,130,,0.87,pde,pde20120107123101190_71,1363392499076
2012-01-07T15:46:13.690+00:00,-63.510,-167.384,10.0,4.3,mb,15,81,,1.04,pde,pde20120107154613690_10,1363392499198
2012-01-07T17:14:36.530+00:00,-36.697,177.863,117.6,4.4,ml,79,167,,,pde,pde20120107171436530_117,1363392499212
2012-01-07T17:24:51.120+00:00,-5.081,145.214,62.4,5.4,mwb,221,47,,0.98,pde,pde20120107172451120_62,1363392499226
2012-01-07T17:45:08.250+00:00,-18.282,167.955,35.0,4.8,mb,31,146,,1.24,pde,pde20120107174508250_35,1363392499324
2012-01-07T17:56:14.320+00:00,31.586,140.168,152.4,4.8,mb,90,123,,1.02,pde,pde20120107175614320_152,1363392499328
2012-01-07T18:00:58.620+00:00,19.254,121.191,21.6,5.0,mb,166,92,,0.81,pde,pde20120107180058620_21,1363392499513
2012-01-07T18:22:19.330+00:00,-63.697,-166.854,10.0,5.1,mb,60,76,,1.12,pde,pde20120107182219330_10,1363392499536
2012-01-07T18:38:08.090+00:00,-28.613,-176.935,10.0,5.7,mww,393,23,,0.83,pde,pde20120107183808090_10,1363392499542
2012-01-07T18:39:16.370+00:00,-4.698,102.972,58.8,4.7,mb,27,192,,0.87,pde,pde20120107183916370_58,1363392499753
2012-01-07T19:59:23.020+00:00,-5.330,151.882,60.0,4.6,mb,63,61,,1.02,pde,pde20120107195923020_60,1363392499775
2012-01-07T20:00:44.740+00:00,-17.549,-173.318,10.0,5.1,mb,40,76,,1.46,pde,pde20120107200044740_10,1363392499781
2012-01-07T20:20:30.430+00:00,-56.063,-27.075,88.5,4.7,mb,11,127,,0.42,pde,pde20120107202030430_88,1363392499785
2012-01-07T21:00:31.680+00:00,36.776,141.164,46.3,4.1,mb,37,120,,0.66,pde,pde20120107210031680_46,1363392499787
2012-01-07T21:17:19.460+00:00,-6.049,130.374,95.5,4.0,mb,9,113,,1.04,pde,pde20120107211719460_95,1363392499791
2012-01-07T21:30:11.000+00:00,36.063,142.073,31.6,5.0,mb,78,45,,0.96,pde,pde20120107213011000_31,1363392499793
2012-01-07T22:12:23.530+00:00,-21.306,-178.201,373.6,4.4,mb,30,139,,1.20,pde,pde20120107221223530_373,1363392499804
2012-01-07T22:31:28.600+00:00,35.880,27.230,26.0,4.2,mb,59,58,,,pde,pde20120107223128600_26,1363392499810
2012-01-07T23:25:33.000+00:00,28.100,52.720,14.0,4.7,mb,88,33,,,pde,pde20120107232533000_14,1363392499821
2012-01-07T23:52:30.150+00:00,35.592,140.818,35.0,4.2,mb,16,127,,1.12,pde,pde20120107235230150_35,1363392499834
2012-01-08T00:19:55.740+00:00,-7.801,127.708,149.8,4.3,mb,19,94,,1.20,pde,pde20120108001955740_149,1363392501930
2012-01-08T00:35:52.500+00:00,-17.897,-178.541,554.5,5.2,mb,194,70,,0.79,pde,pde20120108003552500_554,1363392502521
2012-01-08T01:16:57.270+00:00,36.038,70.394,93.1,4.1,mb,22,125,,0.95,pde,pde20120108011657270_93,1363392502744
2012-01-08T01:55:31.610+00:00,-7.169,130.409,51.2,4.5,mb,27,66,,1.09,pde,pde20120108015531610_51,1363392502813
2012-01-08T03:15:36.360+00:00,-14.181,87.181,10.0,4.4,mb,28,81,,0.95,pde,pde20120108031536360_10,1363392502988
2012-01-08T03:21:46.300+00:00,51.877,95.752,10.0,4.1,mb,16,126,,1.02,pde,pde20120108032146300_10,1363392503004
2012-01-08T04:41:19.610+00:00,38.672,141.917,42.5,4.4,mb,54,108,,0.59,pde,pde20120108044119610_42,1363392503024
2012-01-08T04:48:29.400+00:00,35.893,27.213,5.1,4.0,mb,52,100,,,pde,pde20120108044829400_5,1363392503059
2012-01-08T05:26:11.340+00:00,-15.575,167.636,132.1,4.5,mb,55,97,,0.83,pde,pde20120108052611340_132,1363392503120
2012-01-08T06:20:06.380+00:00,42.203,87.474,15.7,5.0,mb,164,27,,0.90,pde,pde20120108062006380_15,1363392503159
2012-01-08T06:47:33.260+00:00,62.250,-145.670,13.3,4.0,mb,101,27,,,pde,pde20120108064733260_13,1363392503262
2012-01-08T07:35:41.090+00:00,-8.097,-74.296,156.4,4.5,mb,23,111,,0.69,pde,pde20120108073541090_156,1363392503422
2012-01-08T11:56:47.500+00:00,52.498,-170.203,12.8,4.3,mb,124,96,,,pde,pde20120108115647500_12,1363392503581
2012-01-08T12:26:09.970+00:00,-11.087,163.521,43.7,4.5,mb,31,104,,1.05,pde,pde20120108122609970_43,1363392503705
2012-01-08T12:59:30.790+00:00,27.026,143.662,10.0,4.9,mb,97,65,,0.80,pde,pde20120108125930790_10,1363392503764
2012-01-08T13:00:25.140+00:00,51.600,96.050,10.0,4.0,mb,22,102,,1.31,pde,pde20120108130025140_10,1363392503803
2012-01-08T13:33:14.800+00:00,27.033,143.696,10.0,4.6,mb,18,115,,0.94,pde,pde20120108133314800_10,1363392503816
2012-01-08T15:37:28.030+00:00,33.982,135.475,55.0,4.8,mb,83,72,,0.76,pde,pde20120108153728030_55,1363392503860
2012-01-08T16:52:40.750+00:00,35.391,140.405,20.8,4.8,mb,20,124,,0.71,pde,pde20120108165240750_20,1363392503987
2012-01-08T17:05:49.320+00:00,-2.676,99.833,35.0,4.7,mb,62,115,,1.06,pde,pde20120108170549320_35,1363392503996
2012-01-08T17:27:25.550+00:00,-36.457,-97.664,10.0,4.5,mb,13,234,,1.35,pde,pde20120108172725550_10,1363392504017
2012-01-08T19:30:24.190+00:00,-7.170,128.951,35.0,4.1,mb,9,176,,1.04,pde,pde20120108193024190_35,1363392504091
2012-01-08T20:04:35.650+00:00,-15.491,-173.713,10.0,4.0,mb,10,196,,1.19,pde,pde20120108200435650_10,1363392504096
2012-01-08T20:25:33.470+00:00,27.071,143.600,10.0,4.7,mb,89,77,,0.92,pde,pde20120108202533470_10,1363392504101
2012-01-08T21:03:13.040+00:00,-38.239,176.018,174.1,4.2,ml,77,109,,,pde,pde20120108210313040_174,1363392504131
2012-01-08T21:18:40.230+00:00,9.050,126.223,70.2,4.4,mb,41,118,,1.03,pde,pde20120108211840230_70,1363392504177
2012-01-08T21:51:49.540+00:00,-17.425,167.887,38.2,5.3,mb,134,70,,0.98,pde,pde20120108215149540_38,1363392504220
2012-01-08T22:13:09.580+00:00,39.363,141.785,62.3,4.9,mb,264,88,,0.81,pde,pde20120108221309580_62,1363392504290
2012-01-08T22:50:17.680+00:00,-8.758,124.306,104.9,4.4,mb,24,56,,1.30,pde,pde20120108225017680_104,1363392504367
2012-01-08T23:02:21.150+00:00,-32.610,-178.254,10.0,4.1,mb,7,163,,0.47,pde,pde20120108230221150_10,1363392504400
2012-01-08T23:40:58.460+00:00,-23.337,-179.895,532.2,5.0,mb,86,106,,0.84,pde,pde20120108234058460_532,1363392504477
2012-01-08T23:45:19.290+00:00,1.462,128.224,81.9,4.8,mb,53,42,,0.80,pde,pde20120108234519290_81,1363392504494
2012-01-09T00:06:54.800+00:00,-15.063,-174.142,10.0,5.1,mb,39,124,,1.01,pde,pde20120109000654800_10,1363392504507
2012-01-09T02:38:03.250+00:00,-29.512,-176.090,10.0,5.0,mb,128,40,,0.81,pde,pde20120109023803250_10,1363392504605
2012-01-09T03:44:44.090+00:00,-25.146,-179.130,348.0,4.8,mb,56,76,,1.04,pde,pde20120109034444090_348,1363392504673
2012-01-09T04:07:14.670+00:00,-10.617,165.160,28.0,6.4,mww,592,16,,0.88,pde,pde20120109040714670_28,1363392504690
2012-01-09T04:22:48.200+00:00,16.219,-94.461,35.7,4.0,md,6,141,,,pde,pde20120109042248200_35,1363392505242
2012-01-09T04:26:47.200+00:00,24.010,121.610,11.0,4.1,mb,18,93,,,pde,pde20120109042647200_11,1363392505247
2012-01-09T04:48:06.430+00:00,-37.522,179.985,33.0,4.0,ml,23,237,,,pde,pde20120109044806430_33,1363392505253
2012-01-09T05:13:58.230+00:00,-1.602,120.747,47.0,4.4,mb,19,113,,1.17,pde,pde20120109051358230_47,1363392505262
2012-01-09T05:32:02.950+00:00,-4.546,126.701,10.0,4.3,mb,26,69,,1.48,pde,pde20120109053202950_10,1363392505268
2012-01-09T06:32:56.340+00:00,-29.599,-176.205,10.0,4.8,mb,37,116,,0.99,pde,pde20120109063256340_10,1363392505281
2012-01-09T07:10:45.920+00:00,36.654,141.466,38.2,4.6,mb,81,116,,0.83,pde,pde20120109071045920_38,1363392505290
2012-01-09T07:15:31.000+00:00,-21.349,-68.757,129.2,4.1,ml,29,85,,,pde,pde20120109071531000_129,1363392505349
2012-01-09T07:46:53.190+00:00,-36.664,176.765,205.5,4.0,ml,54,275,,,pde,pde20120109074653190_205,1363392505355
2012-01-09T07:51:10.070+00:00,1.097,97.157,35.0,4.0,mb,16,206,,0.54,pde,pde20120109075110070_35,1363392505363
2012-01-09T08:50:14.950+00:00,36.732,141.369,44.8,4.6,mb,139,89,,0.80,pde,pde20120109085014950_44,1363392505367
2012-01-09T10:35:46.070+00:00,-0.054,123.170,156.1,4.6,mb,50,75,,0.82,pde,pde20120109103546070_156,1363392505648
2012-01-09T10:45:52.670+00:00,-38.124,-74.417,34.0,4.6,mb,76,115,,0.74,pde,pde20120109104552670_34,1363392505985
2012-01-09T10:54:01.900+00:00,14.843,-93.079,57.2,4.2,mb,47,191,,,pde,pde20120109105401900_57,1363392506219
2012-01-09T11:02:05.310+00:00,-9.685,66.803,10.0,4.7,mb,72,127,,0.91,pde,pde20120109110205310_10,1363392506269
2012-01-09T12:45:48.850+00:00,36.407,8.187,8.5,4.2,mb,51,45,,0.87,pde,pde20120109124548850_8,1363392506286
2012-01-09T12:55:50.940+00:00,27.041,143.574,10.0,4.6,mb,35,139,,0.81,pde,pde20120109125550940_10,1363392506295
2012-01-09T13:53:53.310+00:00,-20.236,66.245,10.0,4.8,mb,31,185,,0.79,pde,pde20120109135353310_10,1363392506306
2012-01-09T14:38:15.780+00:00,-43.490,172.840,9.8,4.1,ml,63,166,,,pde,pde20120109143815780_9,1363392506313
2012-01-09T17:45:32.380+00:00,-10.516,165.105,35.0,5.0,mb,82,66,,1.07,pde,pde20120109174532380_35,1363392506466
2012-01-09T18:08:09.360+00:00,26.950,143.644,10.0,4.9,mb,41,115,,0.58,pde,pde20120109180809360_10,1363392506502
2012-01-09T18:17:13.900+00:00,26.987,143.600,10.0,4.6,mb,38,105,,0.63,pde,pde20120109181713900_10,1363392506516
2012-01-09T18:34:10.460+00:00,13.830,-90.591,61.4,4.5,mb,66,175,,1.30,pde,pde20120109183410460_61,1363392506526
2012-01-09T18:55:31.470+00:00,51.658,95.892,21.9,4.7,mb,78,56,,0.90,pde,pde20120109185531470_21,1363392506540
2012-01-09T19:03:31.690+00:00,-38.711,174.816,584.3,4.6,mb,101,55,,,pde,pde20120109190331690_584,1363392506558
2012-01-09T19:33:08.270+00:00,51.626,95.950,10.0,4.6,mb,79,48,,0.86,pde,pde20120109193308270_10,1363392506586
2012-01-09T19:53:35.300+00:00,27.034,55.726,14.2,5.2,mb,165,42,,,pde,pde20120109195335300_14,1363392506728
2012-01-09T20:13:12.320+00:00,-0.814,133.064,49.9,5.0,mb,89,68,,0.89,pde,pde20120109201312320_49,1363392506821
2012-01-09T20:15:00.490+00:00,13.953,-90.439,100.3,4.4,mb,18,228,,0.75,pde,pde20120109201500490_100,1363392506877
2012-01-09T21:30:51.000+00:00,-32.573,-71.594,21.4,5.2,mb,261,60,,,pde,pde20120109213051000_21,1363392506972
2012-01-10T01:28:17.600+00:00,25.570,-109.735,5.0,4.1,md,13,133,,,pde,pde20120110012817600_5,1363392507027
2012-01-10T01:45:39.040+00:00,-16.993,171.404,10.0,5.2,mb,188,107,,1.19,pde,pde20120110014539040_10,1363392507041
2012-01-10T04:06:15.400+00:00,-22.218,-67.122,146.6,4.5,mb,159,50,,0.94,pde,pde20120110040615400_146,1363392507069
2012-01-10T04:42:32.760+00:00,-21.127,168.681,35.0,4.6,mb,23,113,,0.92,pde,pde20120110044232760_35,1363392507180
2012-01-10T04:54:30.300+00:00,-9.129,123.724,89.1,4.3,mb,25,120,,0.96,pde,pde20120110045430300_89,1363392507188
2012-01-10T08:32:40.160+00:00,38.578,30.964,5.0,4.1,mb,28,85,,,pde,pde20120110083240160_5,1363392507330
2012-01-10T09:15:34.000+00:00,16.081,-94.345,78.3,4.0,md,5,160,,,pde,pde20120110091534000_78,1363392507335
2012-01-10T11:01:22.430+00:00,-21.419,33.120,10.0,4.9,mb,36,70,,1.08,pde,pde20120110110122430_10,1363392507346
2012-01-10T11:45:03.640+00:00,38.805,43.543,5.0,4.2,mb,20,121,,,pde,pde20120110114503640_5,1363392507372
2012-01-10T11:54:31.270+00:00,-57.195,-24.099,10.0,4.9,mb,20,111,,1.18,pde,pde20120110115431270_10,1363392507511
2012-01-10T12:41:58.950+00:00,-16.297,-173.383,10.0,4.7,mb,19,157,,1.14,pde,pde20120110124158950_10,1363392507564
2012-01-10T13:08:38.950+00:00,-17.414,-172.779,10.0,5.2,mb,274,45,,0.95,pde,pde20120110130838950_10,1363392507608
2012-01-10T13:15:34.770+00:00,36.906,141.205,21.2,4.5,mb,28,128,,0.97,pde,pde20120110131534770_21,1363392507694
2012-01-10T13:41:44.520+00:00,4.230,-82.621,10.0,4.5,mb,53,80,,0.93,pde,pde20120110134144520_10,1363392507707
2012-01-10T15:08:05.650+00:00,-21.445,-174.212,35.0,4.4,mb,24,98,,1.09,pde,pde20120110150805650_35,1363392507715
2012-01-10T17:39:10.590+00:00,-36.880,177.817,130.5,4.0,ml,58,109,,,pde,pde20120110173910590_130,1363392507732
2012-01-10T18:02:09.070+00:00,14.279,-91.794,52.8,4.1,mb,55,187,,1.41,pde,pde20120110180209070_52,1363392507904
2012-01-10T18:07:12.990+00:00,-0.740,-80.280,49.5,5.0,mb,171,47,,1.07,pde,pde20120110180712990_49,1363392507927
2012-01-10T18:25:45.990+00:00,45.495,26.293,139.9,4.5,mb,74,34,,,pde,pde20120110182545990_139,1363392507962
2012-01-10T18:27:54.440+00:00,-30.395,-177.662,4.1,4.7,mb,43,133,,1.38,pde,pde20120110182754440_4,1363392508013
2012-01-10T18:36:59.080+00:00,2.433,93.210,19.0,7.2,mww,443,17,,1.09,pde,pde20120110183659080_19,1363392508080
2012-01-10T18:52:09.110+00:00,2.386,92.937,10.0,5.1,mb,27,201,,1.11,pde,pde20120110185209110_10,1363392508266
2012-01-10T18:54:51.540+00:00,2.020,93.797,10.0,4.7,mb,23,223,,1.50,pde,pde20120110185451540_10,1363392508273
2012-01-10T19:02:39.370+00:00,2.902,93.156,10.0,4.9,mb,37,153,,1.33,pde,pde20120110190239370_10,1363392508279
2012-01-10T19:22:20.040+00:00,2.803,93.323,10.0,4.8,mb,27,123,,1.05,pde,pde20120110192220040_10,1363392508326
2012-01-10T19:39:42.590+00:00,4.008,126.697,35.5,4.8,mb,36,116,,0.94,pde,pde20120110193942590_35,1363392508347
2012-01-10T19:46:15.280+00:00,2.300,92.967,10.0,4.6,mb,42,112,,1.05,pde,pde20120110194615280_10,1363392508379
2012-01-10T19:58:13.680+00:00,2.556,92.970,10.0,4.7,mb,48,152,,1.06,pde,pde20120110195813680_10,1363392508415
2012-01-10T21:00:51.160+00:00,2.383,93.307,10.0,4.9,mb,50,101,,0.85,pde,pde20120110210051160_10,1363392508429
2012-01-10T21:55:48.230+00:00,39.419,35.311,5.0,4.3,ml,45,44,,,pde,pde20120110215548230_5,1363392508444
2012-01-10T23:10:50.440+00:00,1.287,97.250,38.5,4.1,mb,13,171,,0.55,pde,pde20120110231050440_38,1363392508465
2012-01-10T23:23:41.150+00:00,38.275,142.253,43.8,4.1,mb,15,178,,1.42,pde,pde20120110232341150_43,1363392508481
2012-01-11T00:20:22.510+00:00,-8.150,125.629,52.9,4.8,mb,78,25,,1.09,pde,pde20120111002022510_52,1363392508485
2012-01-11T00:45:08.410+00:00,-15.114,-173.639,10.0,4.8,mb,50,47,,0.86,pde,pde20120111004508410_10,1363392508496
2012-01-11T01:16:28.650+00:00,39.546,143.250,15.6,4.9,mb,100,101,,1.03,pde,pde20120111011628650_15,1363392508506
2012-01-11T01:33:39.590+00:00,36.644,142.022,36.1,4.7,mb,63,104,,1.13,pde,pde20120111013339590_36,1363392508601
2012-01-11T01:45:19.930+00:00,-20.672,-174.204,35.0,4.8,mb,38,124,,0.85,pde,pde20120111014519930_35,1363392508699
2012-01-11T03:29:42.670+00:00,-17.438,168.637,242.2,4.7,mb,99,101,,1.01,pde,pde20120111032942670_242,1363392508712
2012-01-11T03:34:08.410+00:00,2.338,93.108,22.2,4.9,mb,39,114,,1.03,pde,pde20120111033408410_22,1363392508727
2012-01-11T05:00:52.750+00:00,13.002,124.105,48.8,4.5,mb,28,137,,0.57,pde,pde20120111050052750_48,1363392508742
2012-01-11T06:06:27.300+00:00,28.708,54.303,23.3,4.5,mb,70,53,,,pde,pde20120111060627300_23,1363392508754
2012-01-11T08:22:25.090+00:00,2.616,92.994,10.0,4.9,mb,26,166,,0.63,pde,pde20120111082225090_10,1363392508761
2012-01-11T09:33:42.770+00:00,38.543,43.779,5.0,4.1,mb,31,58,,,pde,pde20120111093342770_5,1363392508798
2012-01-11T09:38:09.080+00:00,2.692,92.936,10.0,4.1,mb,10,165,,0.39,pde,pde20120111093809080_10,1363392508822
2012-01-11T10:07:35.680+00:00,26.834,143.775,10.0,4.6,mb,78,63,,0.77,pde,pde20120111100735680_10,1363392508825
2012-01-11T11:07:24.420+00:00,4.578,127.037,105.3,4.7,mb,61,74,,1.09,pde,pde20120111110724420_105,1363392508837
2012-01-11T11:36:20.330+00:00,-1.666,99.883,38.0,4.5,mb,41,78,,1.06,pde,pde20120111113620330_38,1363392508846
2012-01-11T11:56:03.540+00:00,2.442,93.218,6.5,4.7,mb,51,99,,0.80,pde,pde20120111115603540_6,1363392508853
2012-01-11T12:43:51.140+00:00,2.777,93.105,10.0,4.6,mb,12,165,,0.51,pde,pde20120111124351140_10,1363392508858
2012-01-11T13:37:55.780+00:00,-19.695,-175.973,192.2,4.8,mb,20,56,,0.92,pde,pde20120111133755780_192,1363392508861
2012-01-11T14:28:28.570+00:00,-20.945,-174.191,18.5,4.8,mb,72,97,,1.16,pde,pde20120111142828570_18,1363392508864
2012-01-11T16:53:17.150+00:00,2.718,93.020,11.9,4.5,mb,21,122,,0.83,pde,pde20120111165317150_11,1363392508871
2012-01-11T17:08:00.600+00:00,36.328,52.775,15.8,5.1,mb,158,32,,,pde,pde20120111170800600_15,1363392508874
2012-01-11T18:03:11.340+00:00,51.927,95.740,10.0,4.8,mb,20,130,,0.98,pde,pde20120111180311340_10,1363392508895
2012-01-11T18:58:34.240+00:00,-14.893,-72.670,77.6,4.9,mb,128,69,,0.84,pde,pde20120111185834240_77,1363392508971
2012-01-11T19:31:42.030+00:00,-27.960,-71.144,40.2,4.8,mb,87,86,,0.83,pde,pde20120111193142030_40,1363392509048
2012-01-11T22:21:33.990+00:00,-6.885,123.462,645.3,5.2,mb,362,26,,0.84,pde,pde20120111222133990_645,1363392509084
2012-01-11T22:23:20.470+00:00,25.203,95.153,105.3,4.6,mb,43,46,,0.92,pde,pde20120111222320470_105,1363392509152
2012-01-11T22:27:50.080+00:00,15.435,-95.734,26.7,4.8,mb,228,84,,,pde,pde20120111222750080_26,1363392509159
2012-01-12T00:19:05.510+00:00,8.432,125.918,35.9,5.0,mb,83,78,,0.97,pde,pde20120112001905510_35,1363392509200
2012-01-12T00:26:32.820+00:00,36.077,31.104,65.9,4.5,mb,106,85,,1.05,pde,pde20120112002632820_65,1363392509215
2012-01-12T00:57:16.410+00:00,-5.267,152.218,56.4,4.4,mb,38,90,,0.86,pde,pde20120112005716410_56,1363392509285
2012-01-12T01:40:04.360+00:00,36.389,141.147,45.6,4.8,mb,125,98,,1.02,pde,pde20120112014004360_45,1363392509328
2012-01-12T02:20:23.870+00:00,-53.252,23.530,10.0,5.0,mb,131,66,,1.12,pde,pde20120112022023870_10,1363392509415
2012-01-12T02:24:58.890+00:00,-53.230,23.575,10.0,4.8,mb,43,58,,0.79,pde,pde20120112022458890_10,1363392509443
2012-01-12T02:52:38.460+00:00,-53.209,23.746,10.0,5.0,mb,113,38,,1.08,pde,pde20120112025238460_10,1363392509525
2012-01-12T02:59:38.460+00:00,-53.252,23.543,10.0,4.7,mb,30,98,,0.86,pde,pde20120112025938460_10,1363392509579
2012-01-12T03:20:49.990+00:00,36.994,141.071,16.0,5.5,mww,614,15,,0.77,pde,pde20120112032049990_16,1363392509621
2012-01-12T03:53:46.560+00:00,-24.539,179.853,524.7,4.8,mb,36,122,,0.90,pde,pde20120112035346560_524,1363392509809
2012-01-12T04:45:25.360+00:00,51.744,106.176,10.0,4.5,mb,27,91,,1.08,pde,pde20120112044525360_10,1363392509816
2012-01-12T05:37:28.760+00:00,38.336,142.461,35.0,5.2,mb,348,49,,0.76,pde,pde20120112053728760_35,1363392509896
2012-01-12T06:59:02.180+00:00,0.551,-79.697,51.1,4.5,mb,43,93,,1.11,pde,pde20120112065902180_51,1363392509982
2012-01-12T07:08:08.640+00:00,-17.989,-172.393,35.0,5.0,mb,216,45,,0.99,pde,pde20120112070808640_35,1363392509988
2012-01-12T07:45:41.470+00:00,36.882,141.148,41.1,4.7,mb,23,128,,1.04,pde,pde20120112074541470_41,1363392510027
2012-01-12T07:54:28.480+00:00,37.640,136.122,298.2,4.4,mb,142,71,,0.65,pde,pde20120112075428480_298,1363392510030
2012-01-12T07:56:56.700+00:00,-43.460,172.900,12.7,4.7,ml,70,167,,,pde,pde20120112075656700_12,1363392510048
2012-01-12T08:41:51.690+00:00,-53.142,23.376,10.0,4.9,mb,54,47,,1.06,pde,pde20120112084151690_10,1363392510059
2012-01-12T09:37:40.880+00:00,36.469,141.024,57.7,4.4,mb,28,128,,1.05,pde,pde20120112093740880_57,1363392510067
2012-01-12T10:54:27.000+00:00,-32.805,-71.802,35.9,4.0,ml,18,87,,,pde,pde20120112105427000_35,1363392510121
2012-01-12T12:26:37.410+00:00,-18.023,-172.420,33.1,4.8,mb,71,47,,0.71,pde,pde20120112122637410_33,1363392510154
2012-01-12T13:36:35.780+00:00,-17.864,-172.496,35.0,4.1,mb,18,88,,1.12,pde,pde20120112133635780_35,1363392510164
2012-01-12T14:11:08.430+00:00,-52.113,28.152,10.0,5.5,mwc,81,36,,0.92,pde,pde20120112141108430_10,1363392510167
2012-01-12T14:20:33.260+00:00,52.829,-166.707,13.0,4.9,mb,229,67,,,pde,pde20120112142033260_13,1363392510214
2012-01-12T15:26:28.760+00:00,36.672,141.895,25.3,5.0,mb,177,49,,1.00,pde,pde20120112152628760_25,1363392510246
2012-01-12T17:12:08.930+00:00,-17.822,-172.531,35.0,5.0,mb,42,74,,1.22,pde,pde20120112171208930_35,1363392510276
2012-01-12T17:17:21.980+00:00,-17.492,-172.809,35.0,4.5,mb,23,159,,0.93,pde,pde20120112171721980_35,1363392510282
2012-01-12T21:30:17.180+00:00,-19.500,-178.102,601.4,4.2,mb,25,136,,0.86,pde,pde20120112213017180_601,1363392510290
2012-01-12T21:39:34.880+00:00,12.361,143.405,29.1,4.4,mb,26,50,,0.95,pde,pde20120112213934880_29,1363392510294
2012-01-12T22:08:11.100+00:00,-52.042,28.196,10.0,5.3,mb,87,24,,0.82,pde,pde20120112220811100_10,1363392510298
2012-01-12T22:30:59.280+00:00,-16.753,-173.590,35.1,5.3,mb,68,45,,1.26,pde,pde20120112223059280_35,1363392510309
2012-01-12T22:44:42.470+00:00,1.766,126.280,35.0,4.0,mb,8,175,,0.34,pde,pde20120112224442470_35,1363392510317
2012-01-13T00:18:59.220+00:00,53.369,158.903,125.3,4.7,mb,49,116,,0.71,pde,pde20120113001859220_125,1363392510319
2012-01-13T01:38:30.090+00:00,57.627,-149.224,10.0,4.9,mb,394,49,,0.88,pde,pde20120113013830090_10,1363392510325
2012-01-13T01:38:34.260+00:00,-17.542,-172.659,35.0,4.3,mb,9,179,,0.36,pde,pde20120113013834260_35,1363392510361
2012-01-13T03:28:12.450+00:00,37.870,141.682,59.1,4.4,mb,30,107,,1.06,pde,pde20120113032812450_59,1363392510398
2012-01-13T04:12:43.090+00:00,-6.501,150.313,27.4,4.9,mb,86,80,,1.12,pde,pde20120113041243090_27,1363392510402
2012-01-13T04:34:11.220+00:00,2.285,93.004,13.8,4.9,mb,81,78,,0.73,pde,pde20120113043411220_13,1363392510430
2012-01-13T04:37:20.960+00:00,2.097,92.870,10.0,4.4,mb,18,217,,0.89,pde,pde20120113043720960_10,1363392510535
2012-01-13T05:13:20.950+00:00,-14.572,-76.035,41.5,4.7,mb,56,153,,1.32,pde,pde20120113051320950_41,1363392510543
2012-01-13T05:21:01.760+00:00,-17.848,-172.484,35.0,4.7,mb,51,57,,0.77,pde,pde20120113052101760_35,1363392510552
2012-01-13T05:23:01.420+00:00,1.463,97.084,30.5,4.6,mb,45,180,,0.97,pde,pde20120113052301420_30,1363392510559
2012-01-13T05:35:08.830+00:00,12.961,-88.322,35.0,4.5,mb,17,179,,1.07,pde,pde20120113053508830_35,1363392510564
2012-01-13T06:49:24.180+00:00,-10.520,165.262,35.0,5.0,mb,43,44,,1.27,pde,pde20120113064924180_35,1363392510572
2012-01-13T09:11:54.200+00:00,14.780,-95.925,20.0,4.0,mb,25,141,,,pde,pde20120113091154200_20,1363392510604
2012-01-13T09:44:01.430+00:00,53.657,-165.189,35.1,4.4,mb,94,161,,1.23,pde,pde20120113094401430_35,1363392510640
2012-01-13T10:24:02.270+00:00,1.482,126.680,111.2,4.6,mb,26,83,,1.20,pde,pde20120113102402270_111,1363392510651
2012-01-13T12:35:35.500+00:00,35.763,49.028,5.0,4.3,mb,60,52,,,pde,pde20120113123535500_5,1363392510655
2012-01-13T13:44:34.510+00:00,-77.360,-148.525,10.0,4.7,mb,21,75,,1.26,pde,pde20120113134434510_10,1363392510662
